utc_time,perth_time,lot,zone,utilization
2026-08-11T10:08:42Z,2026-08-11 18:08:42,TCP2, ,0
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PA4,BEN-PA4-LT-0001,0
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PB1,BEN-PB1-LZ-Green,34.96
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PB3,BEN-PB3-LZ-90Minute,54.12
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PC2,BEN-PC2-LZ-Green,12.86
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PC3,BEN-PC3-LZ-Green,25.42
2026-08-11T10:08:42Z,2026-08-11 18:08:42,STAFF ONLY - PC3,BEN-PC3-LZ-White,19.15
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PC4,BEN-PC4-LZ-Equipark,8.33
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PD1,BEN-PD1-LZ-Yellow,22.7
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PD4,BEN-PD4-LZ-Blue,83.33
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PE1,BEN-PE1-LZ-Yellow,33.8
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PE2,BEN-PE2-LZ-Blue,59.42
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PF1,BEN-PF1-LZ-Yellow,51.57
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PH1,BEN-PH1-LZ-Yellow,14.83
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PH2,BEN-PH2-LZ-Green,52
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PH3,BEN-PH3-LZ-Equipark,13.33
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PH4,BEN-PH4-LZ-Green,23.87
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PI1,BEN-PI1-LZ-Yellow,43.85
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PI2,BEN-PI2-LZ-Yellow,11.86
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PI3,BEN-PI3-LZ-Yellow,19.86
2026-08-11T10:08:42Z,2026-08-11 18:08:42,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,8.42
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PJ1,BEN-PJ1-LZ-Yellow,39.86
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PJ2,BEN-PJ2-LZ-Green,52.83
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PL1,BEN-PL1-LZ-Green,26.52
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PL2,BEN-PL2-LZ-Green,22.58
2026-08-11T10:08:42Z,2026-08-11 18:08:42,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PM2,BEN-PM2-LZ-Blue,0
2026-08-11T10:08:42Z,2026-08-11 18:08:42,PM3,BEN-PM3-LZ-Green,20.25
2026-08-11T11:05:20Z,2026-08-11 19:05:20,TCP1, ,0
2026-08-11T11:05:20Z,2026-08-11 19:05:20,TCP2, ,0
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PA4,BEN-PA4-LT-0001,0
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PB1,BEN-PB1-LZ-Green,38.97
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PB3,BEN-PB3-LZ-90Minute,52.94
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PC2,BEN-PC2-LZ-Green,18.57
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PC3,BEN-PC3-LZ-Green,8.47
2026-08-11T11:05:20Z,2026-08-11 19:05:20,STAFF ONLY - PC3,BEN-PC3-LZ-White,6.38
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PC4,BEN-PC4-LZ-Equipark,0
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PD1,BEN-PD1-LZ-Yellow,15.46
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PD4,BEN-PD4-LZ-Blue,61.11
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PE1,BEN-PE1-LZ-Yellow,25.09
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PE2,BEN-PE2-LZ-Blue,57.97
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PF1,BEN-PF1-LZ-Yellow,25.79
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PH1,BEN-PH1-LZ-Yellow,7.18
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PH2,BEN-PH2-LZ-Green,38
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PH3,BEN-PH3-LZ-Equipark,4.44
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PH4,BEN-PH4-LZ-Green,16.13
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PI1,BEN-PI1-LZ-Yellow,29.61
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PI2,BEN-PI2-LZ-Yellow,8.33
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PI3,BEN-PI3-LZ-Yellow,6.74
2026-08-11T11:05:20Z,2026-08-11 19:05:20,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,5.26
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PJ1,BEN-PJ1-LZ-Yellow,33.7
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PJ2,BEN-PJ2-LZ-Green,47.8
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PL1,BEN-PL1-LZ-Green,19.81
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PL2,BEN-PL2-LZ-Green,9.68
2026-08-11T11:05:20Z,2026-08-11 19:05:20,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PM2,BEN-PM2-LZ-Blue,0
2026-08-11T11:05:20Z,2026-08-11 19:05:20,PM3,BEN-PM3-LZ-Green,12.66
2026-08-11T11:54:46Z,2026-08-11 19:54:46,TCP1, ,0
2026-08-11T11:54:46Z,2026-08-11 19:54:46,TCP2, ,0
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PA4,BEN-PA4-LT-0001,0
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PB1,BEN-PB1-LZ-Green,39.54
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PB3,BEN-PB3-LZ-90Minute,42.35
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PC2,BEN-PC2-LZ-Green,20.71
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PC3,BEN-PC3-LZ-Green,3.39
2026-08-11T11:54:46Z,2026-08-11 19:54:46,STAFF ONLY - PC3,BEN-PC3-LZ-White,2.13
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PC4,BEN-PC4-LZ-Equipark,0
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PD1,BEN-PD1-LZ-Yellow,9.54
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PD4,BEN-PD4-LZ-Blue,38.89
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PE1,BEN-PE1-LZ-Yellow,19.86
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PE2,BEN-PE2-LZ-Blue,53.62
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PF1,BEN-PF1-LZ-Yellow,21.38
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PH1,BEN-PH1-LZ-Yellow,6.22
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PH2,BEN-PH2-LZ-Green,36
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PH3,BEN-PH3-LZ-Equipark,2.22
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PH4,BEN-PH4-LZ-Green,9.03
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PI1,BEN-PI1-LZ-Yellow,19.83
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PI2,BEN-PI2-LZ-Yellow,7.37
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PI3,BEN-PI3-LZ-Yellow,2.84
2026-08-11T11:54:46Z,2026-08-11 19:54:46,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,8.42
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PJ1,BEN-PJ1-LZ-Yellow,27.17
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PJ2,BEN-PJ2-LZ-Green,25.16
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PL1,BEN-PL1-LZ-Green,17.25
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PL2,BEN-PL2-LZ-Green,9.68
2026-08-11T11:54:46Z,2026-08-11 19:54:46,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PM2,BEN-PM2-LZ-Blue,0
2026-08-11T11:54:46Z,2026-08-11 19:54:46,PM3,BEN-PM3-LZ-Green,10.13
2026-08-11T13:17:10Z,2026-08-11 21:17:10,TCP1, ,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,TCP2, ,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PA4,BEN-PA4-LT-0001,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PB1,BEN-PB1-LZ-Green,30.95
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PB3,BEN-PB3-LZ-90Minute,32.94
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PC2,BEN-PC2-LZ-Green,10.71
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PC3,BEN-PC3-LZ-Green,1.69
2026-08-11T13:17:10Z,2026-08-11 21:17:10,STAFF ONLY - PC3,BEN-PC3-LZ-White,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PC4,BEN-PC4-LZ-Equipark,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PD1,BEN-PD1-LZ-Yellow,3.62
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PD4,BEN-PD4-LZ-Blue,19.44
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PE1,BEN-PE1-LZ-Yellow,14.63
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PE2,BEN-PE2-LZ-Blue,47.83
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PF1,BEN-PF1-LZ-Yellow,11.95
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PH1,BEN-PH1-LZ-Yellow,4.78
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PH2,BEN-PH2-LZ-Green,34
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PH3,BEN-PH3-LZ-Equipark,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PH4,BEN-PH4-LZ-Green,3.87
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PI1,BEN-PI1-LZ-Yellow,10.34
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PI2,BEN-PI2-LZ-Yellow,6.09
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PI3,BEN-PI3-LZ-Yellow,1.06
2026-08-11T13:17:10Z,2026-08-11 21:17:10,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PJ1,BEN-PJ1-LZ-Yellow,25
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PJ2,BEN-PJ2-LZ-Green,22.64
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PL1,BEN-PL1-LZ-Green,14.38
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PL2,BEN-PL2-LZ-Green,6.45
2026-08-11T13:17:10Z,2026-08-11 21:17:10,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PM2,BEN-PM2-LZ-Blue,0
2026-08-11T13:17:10Z,2026-08-11 21:17:10,PM3,BEN-PM3-LZ-Green,8.86
2026-08-11T14:33:29Z,2026-08-11 22:33:29,TCP1, ,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,TCP2, ,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PA4,BEN-PA4-LT-0001,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PB1,BEN-PB1-LZ-Green,18.34
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PB3,BEN-PB3-LZ-90Minute,31.76
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PC2,BEN-PC2-LZ-Green,1.43
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PC3,BEN-PC3-LZ-Green,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,STAFF ONLY - PC3,BEN-PC3-LZ-White,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PC4,BEN-PC4-LZ-Equipark,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PD1,BEN-PD1-LZ-Yellow,1.64
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PD4,BEN-PD4-LZ-Blue,16.67
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PE1,BEN-PE1-LZ-Yellow,11.5
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PE2,BEN-PE2-LZ-Blue,46.38
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PF1,BEN-PF1-LZ-Yellow,3.14
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PH1,BEN-PH1-LZ-Yellow,2.39
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PH2,BEN-PH2-LZ-Green,34
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PH3,BEN-PH3-LZ-Equipark,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PH4,BEN-PH4-LZ-Green,2.58
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PI1,BEN-PI1-LZ-Yellow,4.75
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PI2,BEN-PI2-LZ-Yellow,5.77
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PI3,BEN-PI3-LZ-Yellow,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PJ1,BEN-PJ1-LZ-Yellow,25
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PJ2,BEN-PJ2-LZ-Green,21.38
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PL1,BEN-PL1-LZ-Green,13.74
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PL2,BEN-PL2-LZ-Green,6.45
2026-08-11T14:33:29Z,2026-08-11 22:33:29,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PM2,BEN-PM2-LZ-Blue,0
2026-08-11T14:33:29Z,2026-08-11 22:33:29,PM3,BEN-PM3-LZ-Green,8.86
2026-08-11T15:36:03Z,2026-08-11 23:36:03,TCP1, ,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,TCP2, ,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PA4,BEN-PA4-LT-0001,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PB1,BEN-PB1-LZ-Green,18.05
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PB3,BEN-PB3-LZ-90Minute,27.06
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PC2,BEN-PC2-LZ-Green,0.71
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PC3,BEN-PC3-LZ-Green,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,STAFF ONLY - PC3,BEN-PC3-LZ-White,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PC4,BEN-PC4-LZ-Equipark,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PD1,BEN-PD1-LZ-Yellow,1.32
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PD4,BEN-PD4-LZ-Blue,13.89
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PE1,BEN-PE1-LZ-Yellow,11.5
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PE2,BEN-PE2-LZ-Blue,46.38
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PF1,BEN-PF1-LZ-Yellow,0.63
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PH1,BEN-PH1-LZ-Yellow,1.44
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PH2,BEN-PH2-LZ-Green,34
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PH3,BEN-PH3-LZ-Equipark,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PH4,BEN-PH4-LZ-Green,1.94
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PI1,BEN-PI1-LZ-Yellow,3.07
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PI2,BEN-PI2-LZ-Yellow,4.81
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PI3,BEN-PI3-LZ-Yellow,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PJ1,BEN-PJ1-LZ-Yellow,25
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PJ2,BEN-PJ2-LZ-Green,21.38
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PL1,BEN-PL1-LZ-Green,13.1
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PL2,BEN-PL2-LZ-Green,6.45
2026-08-11T15:36:03Z,2026-08-11 23:36:03,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PM2,BEN-PM2-LZ-Blue,0
2026-08-11T15:36:03Z,2026-08-11 23:36:03,PM3,BEN-PM3-LZ-Green,8.86
2026-08-11T16:34:16Z,2026-08-12 00:34:16,TCP1, ,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,TCP2, ,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PA4,BEN-PA4-LT-0001,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PB1,BEN-PB1-LZ-Green,19.2
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PB3,BEN-PB3-LZ-90Minute,28.24
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PC2,BEN-PC2-LZ-Green,0.71
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PC3,BEN-PC3-LZ-Green,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,STAFF ONLY - PC3,BEN-PC3-LZ-White,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PC4,BEN-PC4-LZ-Equipark,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PD1,BEN-PD1-LZ-Yellow,0.99
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PD4,BEN-PD4-LZ-Blue,5.56
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PE1,BEN-PE1-LZ-Yellow,9.76
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PE2,BEN-PE2-LZ-Blue,46.38
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PF1,BEN-PF1-LZ-Yellow,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PH1,BEN-PH1-LZ-Yellow,1.44
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PH2,BEN-PH2-LZ-Green,34
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PH3,BEN-PH3-LZ-Equipark,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PH4,BEN-PH4-LZ-Green,2.58
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PI1,BEN-PI1-LZ-Yellow,2.51
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PI2,BEN-PI2-LZ-Yellow,4.81
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PI3,BEN-PI3-LZ-Yellow,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PJ1,BEN-PJ1-LZ-Yellow,25
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PJ2,BEN-PJ2-LZ-Green,22.01
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PL1,BEN-PL1-LZ-Green,13.1
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PL2,BEN-PL2-LZ-Green,6.45
2026-08-11T16:34:16Z,2026-08-12 00:34:16,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PM2,BEN-PM2-LZ-Blue,0
2026-08-11T16:34:16Z,2026-08-12 00:34:16,PM3,BEN-PM3-LZ-Green,8.86
2026-08-11T17:38:38Z,2026-08-12 01:38:38,TCP1, ,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,TCP2, ,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PA4,BEN-PA4-LT-0001,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PB1,BEN-PB1-LZ-Green,18.34
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PB3,BEN-PB3-LZ-90Minute,28.24
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PC2,BEN-PC2-LZ-Green,0.71
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PC3,BEN-PC3-LZ-Green,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,STAFF ONLY - PC3,BEN-PC3-LZ-White,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PC4,BEN-PC4-LZ-Equipark,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PD1,BEN-PD1-LZ-Yellow,0.99
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PD4,BEN-PD4-LZ-Blue,2.78
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PE1,BEN-PE1-LZ-Yellow,9.06
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PE2,BEN-PE2-LZ-Blue,46.38
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PF1,BEN-PF1-LZ-Yellow,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PH1,BEN-PH1-LZ-Yellow,1.44
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PH2,BEN-PH2-LZ-Green,34
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PH3,BEN-PH3-LZ-Equipark,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PH4,BEN-PH4-LZ-Green,2.58
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PI1,BEN-PI1-LZ-Yellow,2.51
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PI2,BEN-PI2-LZ-Yellow,4.81
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PI3,BEN-PI3-LZ-Yellow,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,STAFF ONLY - PJ1,BEN-PJ1-LZ-White,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PJ1,BEN-PJ1-LZ-Yellow,25
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PJ2,BEN-PJ2-LZ-Green,21.38
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PL1,BEN-PL1-LZ-Green,13.1
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PL2,BEN-PL2-LZ-Green,6.45
2026-08-11T17:38:38Z,2026-08-12 01:38:38,STAFF ONLY - PL2,BEN-PL2-LZ-White,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PM2,BEN-PM2-LZ-Blue,0
2026-08-11T17:38:38Z,2026-08-12 01:38:38,PM3,BEN-PM3-LZ-Green,8.86
2026-08-11T18:36:41Z,2026-08-12 02:36:41,TCP1, ,0
2026-08-11T18:36:41Z,2026-08-12 02:36:41,TCP2, ,0
2026-08-11T18:36:41Z,2026-08-12 02:36:41,PA1,BEN-PA1-LZ-Green,27.41
2026-08-11T18:36:41Z,2026-08-12 02:36:41,PA2,BEN-PA2-LZ-Green,1.83
2026-08-11T18:36:41Z,2026-08-12 02:36:41,PA3,BEN-PA3-LZ-Green,0.62
2026-08-11T18:36:41Z,2026-08-12 02:36:41,PA4,BEN-PA4-LT-0001,0
2026-08-11T18:36:41Z,2026-08-12 02:36:41,PA5,BEN-PA5-LZ-Green,9.38
2026-08-11T18:36:41Z,2026-08-12 02:36:41,PB1,BEN-PB1-LZ-Green,18.05
2026-08-11T18:36:41Z,2026-08-12 02:36:41,PB3,BEN-PB3-LZ-90Minute,27.06
2026-08-11T18:36:41Z,2026-08-12 02:36:41,PC2,BEN-PC2-LZ-Green,0.71
